date,commodity,market,min_price,max_price,modal_price,arrivals
2023-08-31,Tomato,Madanapalle,1139.13,1449.81,1294.47,1723.3
2023-09-01,Tomato,Madanapalle,1189.21,1513.55,1351.38,1026.3
2023-09-02,Tomato,Madanapalle,1182.56,1505.08,1343.82,1496.0
2023-09-03,Tomato,Madanapalle,1095.79,1394.65,1245.22,1438.3
2023-09-04,Tomato,Madanapalle,1111.3,1414.38,1262.84,3229.4
2023-09-05,Tomato,Madanapalle,1174.43,1494.73,1334.58,3144.0
2023-09-06,Tomato,Madanapalle,1294.96,1648.12,1471.54,2384.7
2023-09-07,Tomato,Madanapalle,1410.42,1795.08,1602.75,3207.5
2023-09-08,Tomato,Madanapalle,1341.93,1707.91,1524.92,973.5
2023-09-09,Tomato,Madanapalle,1413.23,1798.65,1605.94,2954.3
2023-09-10,Tomato,Madanapalle,1457.44,1854.92,1656.18,2740.4
2023-09-11,Tomato,Madanapalle,1447.01,1841.65,1644.33,2843.0
2023-09-12,Tomato,Madanapalle,1466.61,1866.59,1666.6,465.9
2023-09-13,Tomato,Madanapalle,1625.53,2068.85,1847.19,2980.6
2023-09-14,Tomato,Madanapalle,1574.33,2003.69,1789.01,1297.7
2023-09-15,Tomato,Madanapalle,1467.61,1867.87,1667.74,2301.3
2023-09-16,Tomato,Madanapalle,1539.45,1959.31,1749.38,2575.4
2023-09-17,Tomato,Madanapalle,1403.43,1786.19,1594.81,2721.2
2023-09-18,Tomato,Madanapalle,1448.87,1844.01,1646.44,1856.1
2023-09-19,Tomato,Madanapalle,1466.12,1865.96,1666.04,2494.7
2023-09-20,Tomato,Madanapalle,1418.23,1805.01,1611.62,3378.5
2023-09-21,Tomato,Madanapalle,1553.15,1976.73,1764.94,1950.2
2023-09-22,Tomato,Madanapalle,1434.06,1825.16,1629.61,1891.3
2023-09-23,Tomato,Madanapalle,1474.75,1876.95,1675.85,3425.3
2023-09-24,Tomato,Madanapalle,1437.46,1829.5,1633.48,1817.0
2023-09-25,Tomato,Madanapalle,1444.03,1837.85,1640.94,3482.5
2023-09-26,Tomato,Madanapalle,1580.99,2012.17,1796.58,930.0
2023-09-27,Tomato,Madanapalle,1488.43,1894.37,1691.4,2113.3
2023-09-28,Tomato,Madanapalle,1436.12,1827.8,1631.96,3303.7
2023-09-29,Tomato,Madanapalle,1360.05,1730.97,1545.51,2700.6
2023-09-30,Tomato,Madanapalle,1279.81,1628.85,1454.33,2658.3
2023-10-01,Tomato,Madanapalle,1278.75,1627.51,1453.13,1998.2
2023-10-02,Tomato,Madanapalle,1223.77,1557.53,1390.65,2843.9
2023-10-03,Tomato,Madanapalle,1306.11,1662.33,1484.22,1607.7
2023-10-04,Tomato,Madanapalle,1222.5,1555.92,1389.21,1496.3
2023-10-05,Tomato,Madanapalle,1144.23,1456.29,1300.26,1908.6
2023-10-06,Tomato,Madanapalle,1195.74,1521.84,1358.79,605.8
2023-10-07,Tomato,Madanapalle,1259.15,1602.55,1430.85,889.5
2023-10-08,Tomato,Madanapalle,1227.86,1562.74,1395.3,1450.3
2023-10-09,Tomato,Madanapalle,1326.49,1688.25,1507.37,428.8
2023-10-10,Tomato,Madanapalle,1238.08,1575.74,1406.91,2419.5
2023-10-11,Tomato,Madanapalle,1390.49,1769.71,1580.1,1041.7
2023-10-12,Tomato,Madanapalle,1371.48,1745.52,1558.5,2675.1
2023-10-13,Tomato,Madanapalle,1385.4,1763.24,1574.32,1450.1
2023-10-14,Tomato,Madanapalle,1493.45,1900.75,1697.1,405.6
2023-10-15,Tomato,Madanapalle,1573.61,2002.77,1788.19,729.4
2023-10-16,Tomato,Madanapalle,1614.91,2055.35,1835.13,2362.5
2023-10-17,Tomato,Madanapalle,1631.5,2076.46,1853.98,2465.6
2023-10-18,Tomato,Madanapalle,1899.94,2418.1,2159.02,1296.7
2023-10-19,Tomato,Madanapalle,1976.91,2516.07,2246.49,3131.0
2023-10-20,Tomato,Madanapalle,2089.62,2659.52,2374.57,1535.4
2023-10-21,Tomato,Madanapalle,2136.43,2719.09,2427.76,999.2
2023-10-22,Tomato,Madanapalle,2118.21,2695.91,2407.06,1617.4
2023-10-23,Tomato,Madanapalle,2053.93,2614.09,2334.01,625.0
2023-10-24,Tomato,Madanapalle,1987.3,2529.3,2258.3,1837.3
2023-10-25,Tomato,Madanapalle,1918.73,2442.03,2180.38,558.9
2023-10-26,Tomato,Madanapalle,2023.98,2575.98,2299.98,1829.0
2023-10-27,Tomato,Madanapalle,1929.87,2456.19,2193.03,1063.0
2023-10-28,Tomato,Madanapalle,2069.51,2633.93,2351.72,2347.2
2023-10-29,Tomato,Madanapalle,1936.49,2464.63,2200.56,1544.3
2023-10-30,Tomato,Madanapalle,1895.73,2412.75,2154.24,1132.7
2023-10-31,Tomato,Madanapalle,1972.88,2510.94,2241.91,2528.2
2023-11-01,Tomato,Madanapalle,2079.97,2647.23,2363.6,3171.9
2023-11-02,Tomato,Madanapalle,1994.04,2537.86,2265.95,2027.7
2023-11-03,Tomato,Madanapalle,1749.42,2226.54,1987.98,1131.8
2023-11-04,Tomato,Madanapalle,1743.7,2219.26,1981.48,1680.5
2023-11-05,Tomato,Madanapalle,1763.89,2244.95,2004.42,538.0
2023-11-06,Tomato,Madanapalle,1779.55,2264.89,2022.22,628.3
2023-11-07,Tomato,Madanapalle,1757.13,2236.35,1996.74,3263.5
2023-11-08,Tomato,Madanapalle,1772.5,2255.9,2014.2,1452.8
2023-11-09,Tomato,Madanapalle,1781.15,2266.91,2024.03,710.8
2023-11-10,Tomato,Madanapalle,1971.26,2508.88,2240.07,1870.4
2023-11-11,Tomato,Madanapalle,2075.59,2641.67,2358.63,976.4
2023-11-12,Tomato,Madanapalle,1984.07,2525.19,2254.63,2148.0
2023-11-13,Tomato,Madanapalle,2223.23,2829.57,2526.4,3384.9
2023-11-14,Tomato,Madanapalle,2294.1,2919.76,2606.93,1856.0
2023-11-15,Tomato,Madanapalle,2039.4,2595.6,2317.5,769.5
2023-11-16,Tomato,Madanapalle,1977.97,2517.41,2247.69,1514.5
2023-11-17,Tomato,Madanapalle,1973.77,2512.07,2242.92,2892.5
2023-11-18,Tomato,Madanapalle,2174.82,2767.96,2471.39,1486.8
2023-11-19,Tomato,Madanapalle,2016.27,2566.17,2291.22,1609.1
2023-11-20,Tomato,Madanapalle,2062.72,2625.28,2344.0,528.5
2023-11-21,Tomato,Madanapalle,2155.67,2743.59,2449.63,3307.6
2023-11-22,Tomato,Madanapalle,2109.06,2684.26,2396.66,2614.6
2023-11-23,Tomato,Madanapalle,1979.84,2519.8,2249.82,801.2
2023-11-24,Tomato,Madanapalle,1844.61,2347.69,2096.15,1563.7
2023-11-25,Tomato,Madanapalle,1837.54,2338.68,2088.11,2359.0
2023-11-26,Tomato,Madanapalle,1716.64,2184.82,1950.73,2694.9
2023-11-27,Tomato,Madanapalle,1836.28,2337.08,2086.68,2645.4
2023-11-28,Tomato,Madanapalle,1829.12,2327.96,2078.54,2885.9
2023-11-29,Tomato,Madanapalle,1986.32,2528.04,2257.18,1941.7
2023-11-30,Tomato,Madanapalle,1783.64,2270.08,2026.86,2342.8
2023-12-01,Tomato,Madanapalle,1864.48,2372.98,2118.73,3071.4
2023-12-02,Tomato,Madanapalle,1947.24,2478.3,2212.77,2171.5
2023-12-03,Tomato,Madanapalle,2003.61,2550.05,2276.83,2020.5
2023-12-04,Tomato,Madanapalle,2058.54,2619.96,2339.25,3176.0
2023-12-05,Tomato,Madanapalle,2197.16,2796.38,2496.77,538.5
2023-12-06,Tomato,Madanapalle,2306.81,2935.95,2621.38,1513.2
2023-12-07,Tomato,Madanapalle,2233.6,2842.76,2538.18,2953.3
2023-12-08,Tomato,Madanapalle,2100.67,2673.59,2387.13,3315.2
2023-12-09,Tomato,Madanapalle,2142.62,2726.98,2434.8,2894.5
2023-12-10,Tomato,Madanapalle,2165.05,2755.51,2460.28,749.0
2023-12-11,Tomato,Madanapalle,2188.3,2785.1,2486.7,2141.3
2023-12-12,Tomato,Madanapalle,2185.14,2781.08,2483.11,2918.6
2023-12-13,Tomato,Madanapalle,2142.07,2726.27,2434.17,1395.5
2023-12-14,Tomato,Madanapalle,2265.4,2883.24,2574.32,1294.9
2023-12-15,Tomato,Madanapalle,2155.41,2743.25,2449.33,458.9
2023-12-16,Tomato,Madanapalle,2333.79,2970.27,2652.03,2674.5
2023-12-17,Tomato,Madanapalle,2166.99,2757.99,2462.49,1320.5
2023-12-18,Tomato,Madanapalle,2221.03,2826.77,2523.9,1360.0
2023-12-19,Tomato,Madanapalle,2097.5,2669.54,2383.52,2215.7
2023-12-20,Tomato,Madanapalle,2087.04,2656.24,2371.64,1124.8
2023-12-21,Tomato,Madanapalle,2078.87,2645.83,2362.35,3366.8
2023-12-22,Tomato,Madanapalle,2073.5,2639.0,2356.25,870.1
2023-12-23,Tomato,Madanapalle,1952.02,2484.38,2218.2,3260.9
2023-12-24,Tomato,Madanapalle,2188.21,2784.99,2486.6,686.4
2023-12-25,Tomato,Madanapalle,2095.96,2667.58,2381.77,2852.0
2023-12-26,Tomato,Madanapalle,2205.17,2806.59,2505.88,3490.8
2023-12-27,Tomato,Madanapalle,2190.89,2788.41,2489.65,2893.0
2023-12-28,Tomato,Madanapalle,2085.39,2654.13,2369.76,592.4
2023-12-29,Tomato,Madanapalle,2049.41,2608.35,2328.88,522.8
2023-12-30,Tomato,Madanapalle,1892.03,2408.03,2150.03,732.6
2023-12-31,Tomato,Madanapalle,1901.04,2419.5,2160.27,431.3
2024-01-01,Tomato,Madanapalle,1869.05,2378.79,2123.92,2340.6
2024-01-02,Tomato,Madanapalle,1999.25,2544.49,2271.87,1253.0
2024-01-03,Tomato,Madanapalle,1991.76,2534.96,2263.36,2655.9
2024-01-04,Tomato,Madanapalle,1929.22,2455.36,2192.29,1272.4
2024-01-05,Tomato,Madanapalle,1810.39,2304.13,2057.26,3220.6
2024-01-06,Tomato,Madanapalle,1722.42,2192.16,1957.29,3432.9
2024-01-07,Tomato,Madanapalle,1748.39,2225.23,1986.81,1254.8
2024-01-08,Tomato,Madanapalle,1694.13,2156.17,1925.15,471.3
2024-01-09,Tomato,Madanapalle,1767.19,2249.15,2008.17,2767.3
2024-01-10,Tomato,Madanapalle,1715.57,2183.45,1949.51,2128.2
2024-01-11,Tomato,Madanapalle,1758.85,2238.53,1998.69,1298.4
2024-01-12,Tomato,Madanapalle,1852.48,2357.7,2105.09,3099.6
2024-01-13,Tomato,Madanapalle,2018.26,2568.7,2293.48,2616.5
2024-01-14,Tomato,Madanapalle,2239.26,2849.96,2544.61,2125.0
2024-01-15,Tomato,Madanapalle,2307.31,2936.57,2621.94,2389.3
2024-01-16,Tomato,Madanapalle,2488.51,3167.19,2827.85,1702.8
2024-01-17,Tomato,Madanapalle,2374.45,3022.03,2698.24,2780.9
2024-01-18,Tomato,Madanapalle,2405.52,3061.56,2733.54,1188.0
2024-01-19,Tomato,Madanapalle,2498.43,3179.83,2839.13,3059.6
2024-01-20,Tomato,Madanapalle,2799.9,3563.5,3181.7,2541.6
2024-01-21,Tomato,Madanapalle,2569.59,3270.39,2919.99,2792.8
2024-01-22,Tomato,Madanapalle,2520.89,3208.41,2864.65,590.1
2024-01-23,Tomato,Madanapalle,2199.83,2799.79,2499.81,1731.8
2024-01-24,Tomato,Madanapalle,2027.05,2579.89,2303.47,1797.3
2024-01-25,Tomato,Madanapalle,2138.63,2721.89,2430.26,2966.1
2024-01-26,Tomato,Madanapalle,2082.22,2650.1,2366.16,3275.5
2024-01-27,Tomato,Madanapalle,1921.43,2445.45,2183.44,2049.9
2024-01-28,Tomato,Madanapalle,1858.3,2365.12,2111.71,3426.1
2024-01-29,Tomato,Madanapalle,1777.14,2261.82,2019.48,1516.9
2024-01-30,Tomato,Madanapalle,1600.34,2036.8,1818.57,569.7
2024-01-31,Tomato,Madanapalle,1502.35,1912.09,1707.22,1332.8
2024-02-01,Tomato,Madanapalle,1509.64,1921.36,1715.5,1921.5
2024-02-02,Tomato,Madanapalle,1555.45,1979.67,1767.56,3054.9
2024-02-03,Tomato,Madanapalle,1477.64,1880.64,1679.14,2738.5
2024-02-04,Tomato,Madanapalle,1621.44,2063.66,1842.55,2216.2
2024-02-05,Tomato,Madanapalle,1616.69,2057.61,1837.15,3249.4
2024-02-06,Tomato,Madanapalle,1621.36,2063.54,1842.45,3314.0
2024-02-07,Tomato,Madanapalle,1542.13,1962.71,1752.42,1863.9
2024-02-08,Tomato,Madanapalle,1652.03,2102.59,1877.31,1790.5
2024-02-09,Tomato,Madanapalle,1628.39,2072.49,1850.44,1990.6
2024-02-10,Tomato,Madanapalle,1522.22,1937.38,1729.8,3328.4
2024-02-11,Tomato,Madanapalle,1514.83,1927.97,1721.4,3320.6
2024-02-12,Tomato,Madanapalle,1700.43,2164.19,1932.31,2420.2
2024-02-13,Tomato,Madanapalle,1846.13,2349.61,2097.87,3101.0
2024-02-14,Tomato,Madanapalle,1887.61,2402.41,2145.01,3340.7
2024-02-15,Tomato,Madanapalle,1984.11,2525.23,2254.67,1532.4
2024-02-16,Tomato,Madanapalle,1921.42,2445.44,2183.43,1722.2
2024-02-17,Tomato,Madanapalle,1876.26,2387.96,2132.11,2642.2
2024-02-18,Tomato,Madanapalle,1788.43,2276.19,2032.31,1981.9
2024-02-19,Tomato,Madanapalle,1760.61,2240.77,2000.69,2893.4
2024-02-20,Tomato,Madanapalle,1711.47,2178.23,1944.85,2641.1
2024-02-21,Tomato,Madanapalle,1725.78,2196.44,1961.11,2660.1
2024-02-22,Tomato,Madanapalle,1678.5,2136.28,1907.39,791.5
2024-02-23,Tomato,Madanapalle,1710.01,2176.37,1943.19,2777.2
2024-02-24,Tomato,Madanapalle,1618.79,2060.27,1839.53,861.7
2024-02-25,Tomato,Madanapalle,1665.63,2119.89,1892.76,608.6
2024-02-26,Tomato,Madanapalle,1642.29,2090.19,1866.24,867.5
2024-02-27,Tomato,Madanapalle,1674.87,2131.65,1903.26,942.0
2024-02-28,Tomato,Madanapalle,1834.69,2335.07,2084.88,3468.3
2024-02-29,Tomato,Madanapalle,1900.29,2418.55,2159.42,3056.5
2024-03-01,Tomato,Madanapalle,2151.12,2737.78,2444.45,3456.7
2024-03-02,Tomato,Madanapalle,2155.01,2742.73,2448.87,2613.0
2024-03-03,Tomato,Madanapalle,2079.45,2646.57,2363.01,852.0
2024-03-04,Tomato,Madanapalle,2056.33,2617.15,2336.74,2680.9
2024-03-05,Tomato,Madanapalle,2016.86,2566.92,2291.89,3270.5
2024-03-06,Tomato,Madanapalle,1828.43,2327.09,2077.76,687.8
2024-03-07,Tomato,Madanapalle,1783.65,2270.09,2026.87,3342.7
2024-03-08,Tomato,Madanapalle,1737.31,2211.13,1974.22,1807.7
2024-03-09,Tomato,Madanapalle,1684.51,2143.93,1914.22,1832.0
2024-03-10,Tomato,Madanapalle,1551.36,1974.46,1762.91,2781.0
2024-03-11,Tomato,Madanapalle,1546.42,1968.16,1757.29,830.8
2024-03-12,Tomato,Madanapalle,1450.35,1845.91,1648.13,1180.9
2024-03-13,Tomato,Madanapalle,1421.16,1808.76,1614.96,1035.1
2024-03-14,Tomato,Madanapalle,1351.96,1720.68,1536.32,470.9
2024-03-15,Tomato,Madanapalle,1315.93,1674.81,1495.37,1863.4
2024-03-16,Tomato,Madanapalle,1271.89,1618.77,1445.33,2172.3
2024-03-17,Tomato,Madanapalle,1308.55,1665.43,1486.99,943.4
2024-03-18,Tomato,Madanapalle,1413.12,1798.52,1605.82,729.1
2024-03-19,Tomato,Madanapalle,1514.39,1927.41,1720.9,1057.4
2024-03-20,Tomato,Madanapalle,1530.53,1947.95,1739.24,999.3
2024-03-21,Tomato,Madanapalle,1499.11,1907.95,1703.53,1454.3
2024-03-22,Tomato,Madanapalle,1600.52,2037.02,1818.77,1401.7
2024-03-23,Tomato,Madanapalle,1504.4,1914.7,1709.55,2294.1
2024-03-24,Tomato,Madanapalle,1490.54,1897.04,1693.79,1394.2
2024-03-25,Tomato,Madanapalle,1432.26,1822.88,1627.57,1035.2
2024-03-26,Tomato,Madanapalle,1411.04,1795.88,1603.46,2883.2
2024-03-27,Tomato,Madanapalle,1419.77,1806.97,1613.37,491.1
2024-03-28,Tomato,Madanapalle,1366.37,1739.01,1552.69,2759.0
2024-03-29,Tomato,Madanapalle,1282.35,1632.09,1457.22,2868.5
2024-03-30,Tomato,Madanapalle,1241.77,1580.43,1411.1,1533.6
2024-03-31,Tomato,Madanapalle,1296.94,1650.66,1473.8,489.8
2024-04-01,Tomato,Madanapalle,1248.72,1589.28,1419.0,2287.8
2024-04-02,Tomato,Madanapalle,1252.23,1593.75,1422.99,3472.7
2024-04-03,Tomato,Madanapalle,1267.4,1613.06,1440.23,3028.0
2024-04-04,Tomato,Madanapalle,1314.58,1673.1,1493.84,1429.0
2024-04-05,Tomato,Madanapalle,1204.25,1532.69,1368.47,878.6
2024-04-06,Tomato,Madanapalle,1139.26,1449.96,1294.61,2703.1
2024-04-07,Tomato,Madanapalle,1286.83,1637.79,1462.31,2164.0
2024-04-08,Tomato,Madanapalle,1326.76,1688.6,1507.68,1651.0
2024-04-09,Tomato,Madanapalle,1399.46,1781.12,1590.29,1461.1
2024-04-10,Tomato,Madanapalle,1347.0,1714.36,1530.68,2593.7
2024-04-11,Tomato,Madanapalle,1286.55,1637.43,1461.99,565.4
2024-04-12,Tomato,Madanapalle,1361.35,1732.63,1546.99,888.2
2024-04-13,Tomato,Madanapalle,1400.49,1782.45,1591.47,2438.0
2024-04-14,Tomato,Madanapalle,1455.66,1852.66,1654.16,2743.8
2024-04-15,Tomato,Madanapalle,1408.94,1793.2,1601.07,1567.6
2024-04-16,Tomato,Madanapalle,1445.36,1839.54,1642.45,2990.2
2024-04-17,Tomato,Madanapalle,1363.36,1735.18,1549.27,2637.8
2024-04-18,Tomato,Madanapalle,1201.71,1529.45,1365.58,1938.0
2024-04-19,Tomato,Madanapalle,1203.94,1532.28,1368.11,2773.6
2024-04-20,Tomato,Madanapalle,1276.51,1624.65,1450.58,1459.4
2024-04-21,Tomato,Madanapalle,1405.47,1788.79,1597.13,3365.0
2024-04-22,Tomato,Madanapalle,1459.75,1857.87,1658.81,3473.1
2024-04-23,Tomato,Madanapalle,1502.72,1912.56,1707.64,679.1
2024-04-24,Tomato,Madanapalle,1432.65,1823.37,1628.01,2794.6
2024-04-25,Tomato,Madanapalle,1324.13,1685.25,1504.69,1840.9
2024-04-26,Tomato,Madanapalle,1346.78,1714.08,1530.43,750.4
2024-04-27,Tomato,Madanapalle,1277.59,1626.03,1451.81,2490.3
2024-04-28,Tomato,Madanapalle,1287.23,1638.29,1462.76,687.4
2024-04-29,Tomato,Madanapalle,1324.17,1685.31,1504.74,1508.1
2024-04-30,Tomato,Madanapalle,1221.77,1554.97,1388.37,2561.8
2024-05-01,Tomato,Madanapalle,1290.81,1642.85,1466.83,831.4
2024-05-02,Tomato,Madanapalle,1266.77,1612.25,1439.51,1627.8
2024-05-03,Tomato,Madanapalle,1307.92,1664.62,1486.27,1552.7
2024-05-04,Tomato,Madanapalle,1262.72,1607.1,1434.91,853.1
2024-05-05,Tomato,Madanapalle,1211.4,1541.78,1376.59,443.2
2024-05-06,Tomato,Madanapalle,1305.35,1661.35,1483.35,1104.5
2024-05-07,Tomato,Madanapalle,1369.69,1743.25,1556.47,1667.7
2024-05-08,Tomato,Madanapalle,1407.34,1791.16,1599.25,410.3
2024-05-09,Tomato,Madanapalle,1332.88,1696.4,1514.64,2255.1
2024-05-10,Tomato,Madanapalle,1395.13,1775.61,1585.37,1499.8
2024-05-11,Tomato,Madanapalle,1399.48,1781.16,1590.32,1513.4
2024-05-12,Tomato,Madanapalle,1508.69,1920.15,1714.42,1714.6
2024-05-13,Tomato,Madanapalle,1594.09,2028.85,1811.47,3238.1
2024-05-14,Tomato,Madanapalle,1383.59,1760.93,1572.26,2026.5
2024-05-15,Tomato,Madanapalle,1354.2,1723.52,1538.86,3319.4
2024-05-16,Tomato,Madanapalle,1474.33,1876.41,1675.37,1109.1
2024-05-17,Tomato,Madanapalle,1621.22,2063.36,1842.29,1429.4
2024-05-18,Tomato,Madanapalle,1687.06,2147.16,1917.11,3297.2
2024-05-19,Tomato,Madanapalle,1444.04,1837.88,1640.96,596.0
2024-05-20,Tomato,Madanapalle,1463.0,1862.0,1662.5,3434.9
2024-05-21,Tomato,Madanapalle,1478.88,1882.2,1680.54,2558.7
2024-05-22,Tomato,Madanapalle,1633.65,2079.19,1856.42,2957.2
2024-05-23,Tomato,Madanapalle,1584.91,2017.15,1801.03,2182.8
2024-05-24,Tomato,Madanapalle,1604.54,2042.14,1823.34,2399.6
2024-05-25,Tomato,Madanapalle,1785.81,2272.85,2029.33,3395.0
2024-05-26,Tomato,Madanapalle,1999.14,2544.36,2271.75,3354.6
2024-05-27,Tomato,Madanapalle,2016.38,2566.3,2291.34,3455.9
2024-05-28,Tomato,Madanapalle,1889.64,2405.0,2147.32,2282.3
2024-05-29,Tomato,Madanapalle,1750.74,2228.22,1989.48,2700.2
2024-05-30,Tomato,Madanapalle,1580.98,2012.16,1796.57,2393.9
2024-05-31,Tomato,Madanapalle,1595.51,2030.65,1813.08,2598.0
2024-06-01,Tomato,Madanapalle,1658.62,2110.96,1884.79,1969.7
2024-06-02,Tomato,Madanapalle,1756.07,2234.99,1995.53,474.7
2024-06-03,Tomato,Madanapalle,1792.78,2281.72,2037.25,946.6
2024-06-04,Tomato,Madanapalle,1684.66,2144.12,1914.39,1645.9
2024-06-05,Tomato,Madanapalle,1803.69,2295.61,2049.65,641.5
2024-06-06,Tomato,Madanapalle,1957.99,2491.99,2224.99,1027.6
2024-06-07,Tomato,Madanapalle,1918.95,2442.31,2180.63,2460.7
2024-06-08,Tomato,Madanapalle,1769.67,2252.31,2010.99,1846.4
2024-06-09,Tomato,Madanapalle,1788.2,2275.9,2032.05,1727.1
2024-06-10,Tomato,Madanapalle,1986.73,2528.57,2257.65,2516.4
2024-06-11,Tomato,Madanapalle,1923.23,2447.75,2185.49,715.7
2024-06-12,Tomato,Madanapalle,1994.31,2538.21,2266.26,2698.5
2024-06-13,Tomato,Madanapalle,1741.88,2216.94,1979.41,1122.8
2024-06-14,Tomato,Madanapalle,1642.92,2090.98,1866.95,932.0
2024-06-15,Tomato,Madanapalle,1744.45,2220.21,1982.33,3413.0
2024-06-16,Tomato,Madanapalle,1597.08,2032.64,1814.86,3467.0
2024-06-17,Tomato,Madanapalle,1530.03,1947.31,1738.67,2619.6
2024-06-18,Tomato,Madanapalle,1476.38,1879.04,1677.71,3458.7
2024-06-19,Tomato,Madanapalle,1494.9,1902.6,1698.75,2712.6
2024-06-20,Tomato,Madanapalle,1560.5,1986.08,1773.29,563.3
2024-06-21,Tomato,Madanapalle,1422.57,1810.55,1616.56,1902.3
2024-06-22,Tomato,Madanapalle,1393.01,1772.93,1582.97,1755.5
2024-06-23,Tomato,Madanapalle,1395.66,1776.3,1585.98,3308.2
2024-06-24,Tomato,Madanapalle,1460.92,1859.36,1660.14,1439.4
2024-06-25,Tomato,Madanapalle,1424.52,1813.02,1618.77,2215.2
2024-06-26,Tomato,Madanapalle,1368.4,1741.6,1555.0,3239.4
2024-06-27,Tomato,Madanapalle,1254.11,1596.13,1425.12,1813.4
2024-06-28,Tomato,Madanapalle,1179.95,1501.75,1340.85,2598.6
2024-06-29,Tomato,Madanapalle,1070.76,1362.78,1216.77,2633.8
2024-06-30,Tomato,Madanapalle,1011.37,1287.19,1149.28,2601.0
2024-07-01,Tomato,Madanapalle,978.0,1244.72,1111.36,1920.0
2024-07-02,Tomato,Madanapalle,912.03,1160.77,1036.4,1218.7
2024-07-03,Tomato,Madanapalle,942.23,1199.21,1070.72,2941.4
2024-07-04,Tomato,Madanapalle,1007.3,1282.02,1144.66,2981.5
2024-07-05,Tomato,Madanapalle,991.09,1261.39,1126.24,2214.0
2024-07-06,Tomato,Madanapalle,938.42,1194.36,1066.39,987.0
2024-07-07,Tomato,Madanapalle,922.35,1173.91,1048.13,977.7
2024-07-08,Tomato,Madanapalle,836.69,1064.87,950.78,1956.2
2024-07-09,Tomato,Madanapalle,849.11,1080.69,964.9,2417.0
2024-07-10,Tomato,Madanapalle,943.03,1200.23,1071.63,2625.3
2024-07-11,Tomato,Madanapalle,918.9,1169.5,1044.2,932.1
2024-07-12,Tomato,Madanapalle,890.74,1133.66,1012.2,2817.6
2024-07-13,Tomato,Madanapalle,906.93,1154.27,1030.6,2921.2
2024-07-14,Tomato,Madanapalle,872.06,1109.9,990.98,1929.3
2024-07-15,Tomato,Madanapalle,879.38,1119.22,999.3,450.0
2024-07-16,Tomato,Madanapalle,837.87,1066.39,952.13,588.2
2024-07-17,Tomato,Madanapalle,813.49,1035.35,924.42,970.4
2024-07-18,Tomato,Madanapalle,758.23,965.01,861.62,3209.9
2024-07-19,Tomato,Madanapalle,728.98,927.8,828.39,3208.7
2024-07-20,Tomato,Madanapalle,735.57,936.19,835.88,3227.0
2024-07-21,Tomato,Madanapalle,718.23,914.11,816.17,2166.5
2024-07-22,Tomato,Madanapalle,744.53,947.59,846.06,1235.5
2024-07-23,Tomato,Madanapalle,690.81,879.21,785.01,1322.5
2024-07-24,Tomato,Madanapalle,767.33,976.61,871.97,2915.7
2024-07-25,Tomato,Madanapalle,711.39,905.41,808.4,1469.0
2024-07-26,Tomato,Madanapalle,755.43,961.45,858.44,2139.2
2024-07-27,Tomato,Madanapalle,753.71,959.27,856.49,2909.9
2024-07-28,Tomato,Madanapalle,754.16,959.84,857.0,1714.9
2024-07-29,Tomato,Madanapalle,744.86,948.0,846.43,2876.8
2024-07-30,Tomato,Madanapalle,678.21,863.17,770.69,2727.5
2024-07-31,Tomato,Madanapalle,663.5,844.46,753.98,1717.3
2024-08-01,Tomato,Madanapalle,710.23,903.93,807.08,2355.3
2024-08-02,Tomato,Madanapalle,700.7,891.8,796.25,2408.1
2024-08-03,Tomato,Madanapalle,697.62,887.88,792.75,2540.5
2024-08-04,Tomato,Madanapalle,706.87,899.65,803.26,788.6
2024-08-05,Tomato,Madanapalle,827.36,1053.0,940.18,469.9
2024-08-06,Tomato,Madanapalle,847.12,1078.16,962.64,1464.3
2024-08-07,Tomato,Madanapalle,828.98,1055.06,942.02,837.9
2024-08-08,Tomato,Madanapalle,819.02,1042.38,930.7,3371.7
2024-08-09,Tomato,Madanapalle,865.88,1102.02,983.95,1434.5
2024-08-10,Tomato,Madanapalle,856.16,1089.66,972.91,2382.0
2024-08-11,Tomato,Madanapalle,962.74,1225.3,1094.02,1203.7
2024-08-12,Tomato,Madanapalle,1038.78,1322.08,1180.43,2297.1
2024-08-13,Tomato,Madanapalle,1128.47,1436.23,1282.35,890.1
2024-08-14,Tomato,Madanapalle,1115.58,1419.82,1267.7,2800.5
2024-08-15,Tomato,Madanapalle,1233.01,1569.29,1401.15,2165.0
2024-08-16,Tomato,Madanapalle,1226.9,1561.5,1394.2,583.8
2024-08-17,Tomato,Madanapalle,1222.82,1556.32,1389.57,3258.5
2024-08-18,Tomato,Madanapalle,1205.54,1534.32,1369.93,2869.6
2024-08-19,Tomato,Madanapalle,1160.34,1476.8,1318.57,2276.8
2024-08-20,Tomato,Madanapalle,1163.71,1481.09,1322.4,3347.2
2024-08-21,Tomato,Madanapalle,1215.35,1546.81,1381.08,1258.5
2024-08-22,Tomato,Madanapalle,1242.39,1581.23,1411.81,1546.2
2024-08-23,Tomato,Madanapalle,1336.07,1700.45,1518.26,2009.7
2024-08-24,Tomato,Madanapalle,1333.23,1696.83,1515.03,1602.6
2024-08-25,Tomato,Madanapalle,1442.23,1835.57,1638.9,1840.0
2024-08-26,Tomato,Madanapalle,1434.63,1825.89,1630.26,1675.6
